Store,log(CompetitionDistiance),Promo,Promo2,SchoolHoliday,StoreType,Assortment,StateHoliday,DayOfWeek,Month,Day,Year,WeekOfYear,CompetitionOpen,Promo2Open,IsPromo2Month,Id
589,5.88887795833,1,1,1,1,3,0,2,8,19,2015,34,0.0,28.0,1,25282
589,5.88887795833,1,1,1,1,3,0,1,8,18,2015,34,0.0,28.0,1,26138
589,5.88887795833,1,1,1,1,3,0,0,8,17,2015,34,0.0,28.0,1,26994
589,5.88887795833,0,1,1,1,3,0,6,8,16,2015,33,0.0,27.75,1,27850
589,5.88887795833,0,1,1,1,3,0,5,8,15,2015,33,0.0,27.75,1,28706
589,5.88887795833,0,1,1,1,3,0,4,8,14,2015,33,0.0,27.75,1,29562
589,5.88887795833,0,1,1,1,3,0,3,8,13,2015,33,0.0,27.75,1,30418
589,5.88887795833,0,1,1,1,3,0,2,8,12,2015,33,0.0,27.75,1,31274
589,5.88887795833,0,1,1,1,3,0,1,8,11,2015,33,0.0,27.75,1,32130
589,5.88887795833,0,1,1,1,3,0,0,8,10,2015,33,0.0,27.75,1,32986
589,5.88887795833,0,1,1,1,3,0,6,8,9,2015,32,0.0,27.5,1,33842
589,5.88887795833,0,1,1,1,3,0,5,8,8,2015,32,0.0,27.5,1,34698
589,5.88887795833,1,1,1,1,3,0,4,8,7,2015,32,0.0,27.5,1,35554
589,5.88887795833,1,1,1,1,3,0,3,8,6,2015,32,0.0,27.5,1,36410
589,5.88887795833,1,1,1,1,3,0,2,8,5,2015,32,0.0,27.5,1,37266
589,5.88887795833,1,1,1,1,3,0,1,8,4,2015,32,0.0,27.5,1,38122
589,5.88887795833,1,1,1,1,3,0,0,8,3,2015,32,0.0,27.5,1,38978
589,5.88887795833,0,1,1,1,3,0,6,8,2,2015,31,0.0,27.25,1,39834
589,5.88887795833,0,1,1,1,3,0,5,8,1,2015,31,0.0,27.25,1,40690
590,8.41648848729,1,1,0,4,3,0,3,9,17,2015,38,60.0,25.75,0,459
590,8.41648848729,1,1,0,4,3,0,2,9,16,2015,38,60.0,25.75,0,1315
590,8.41648848729,1,1,0,4,3,0,1,9,15,2015,38,60.0,25.75,0,2171
590,8.41648848729,1,1,0,4,3,0,0,9,14,2015,38,60.0,25.75,0,3027
590,8.41648848729,0,1,0,4,3,0,6,9,13,2015,37,60.0,25.5,0,3883
590,8.41648848729,0,1,0,4,3,0,5,9,12,2015,37,60.0,25.5,0,4739
590,8.41648848729,0,1,1,4,3,0,4,9,11,2015,37,60.0,25.5,0,5595
590,8.41648848729,0,1,1,4,3,0,3,9,10,2015,37,60.0,25.5,0,6451
590,8.41648848729,0,1,1,4,3,0,2,9,9,2015,37,60.0,25.5,0,7307
590,8.41648848729,0,1,1,4,3,0,1,9,8,2015,37,60.0,25.5,0,8163
590,8.41648848729,0,1,1,4,3,0,0,9,7,2015,37,60.0,25.5,0,9019
590,8.41648848729,0,1,0,4,3,0,6,9,6,2015,36,60.0,25.25,0,9875
590,8.41648848729,0,1,0,4,3,0,5,9,5,2015,36,60.0,25.25,0,10731
590,8.41648848729,1,1,1,4,3,0,4,9,4,2015,36,60.0,25.25,0,11587
590,8.41648848729,1,1,1,4,3,0,3,9,3,2015,36,60.0,25.25,0,12443
590,8.41648848729,1,1,1,4,3,0,2,9,2,2015,36,60.0,25.25,0,13299
590,8.41648848729,1,1,1,4,3,0,1,9,1,2015,36,60.0,25.25,0,14155
590,8.41648848729,1,1,1,4,3,0,0,8,31,2015,36,59.0,25.25,0,15011
590,8.41648848729,0,1,0,4,3,0,6,8,30,2015,35,59.0,25.0,0,15867
590,8.41648848729,0,1,0,4,3,0,5,8,29,2015,35,59.0,25.0,0,16723
590,8.41648848729,0,1,1,4,3,0,4,8,28,2015,35,59.0,25.0,0,17579
590,8.41648848729,0,1,1,4,3,0,3,8,27,2015,35,59.0,25.0,0,18435
590,8.41648848729,0,1,1,4,3,0,2,8,26,2015,35,59.0,25.0,0,19291
590,8.41648848729,0,1,1,4,3,0,1,8,25,2015,35,59.0,25.0,0,20147
590,8.41648848729,0,1,1,4,3,0,0,8,24,2015,35,59.0,25.0,0,21003
590,8.41648848729,0,1,0,4,3,0,6,8,23,2015,34,59.0,24.75,0,21859
590,8.41648848729,0,1,0,4,3,0,5,8,22,2015,34,59.0,24.75,0,22715
590,8.41648848729,1,1,1,4,3,0,4,8,21,2015,34,59.0,24.75,0,23571
590,8.41648848729,1,1,1,4,3,0,3,8,20,2015,34,59.0,24.75,0,24427
590,8.41648848729,1,1,1,4,3,0,2,8,19,2015,34,59.0,24.75,0,25283
590,8.41648848729,1,1,1,4,3,0,1,8,18,2015,34,59.0,24.75,0,26139
590,8.41648848729,1,1,1,4,3,0,0,8,17,2015,34,59.0,24.75,0,26995
590,8.41648848729,0,1,0,4,3,0,6,8,16,2015,33,59.0,24.5,0,27851
590,8.41648848729,0,1,0,4,3,0,5,8,15,2015,33,59.0,24.5,0,28707
590,8.41648848729,0,1,1,4,3,0,4,8,14,2015,33,59.0,24.5,0,29563
590,8.41648848729,0,1,1,4,3,0,3,8,13,2015,33,59.0,24.5,0,30419
590,8.41648848729,0,1,1,4,3,0,2,8,12,2015,33,59.0,24.5,0,31275
590,8.41648848729,0,1,1,4,3,0,1,8,11,2015,33,59.0,24.5,0,32131
590,8.41648848729,0,1,1,4,3,0,0,8,10,2015,33,59.0,24.5,0,32987
590,8.41648848729,0,1,0,4,3,0,6,8,9,2015,32,59.0,24.25,0,33843
590,8.41648848729,0,1,0,4,3,0,5,8,8,2015,32,59.0,24.25,0,34699
590,8.41648848729,1,1,1,4,3,0,4,8,7,2015,32,59.0,24.25,0,35555
590,8.41648848729,1,1,1,4,3,0,3,8,6,2015,32,59.0,24.25,0,36411
590,8.41648848729,1,1,1,4,3,0,2,8,5,2015,32,59.0,24.25,0,37267
590,8.41648848729,1,1,1,4,3,0,1,8,4,2015,32,59.0,24.25,0,38123
590,8.41648848729,1,1,1,4,3,0,0,8,3,2015,32,59.0,24.25,0,38979
590,8.41648848729,0,1,0,4,3,0,6,8,2,2015,31,59.0,24.0,0,39835
590,8.41648848729,0,1,0,4,3,0,5,8,1,2015,31,59.0,24.0,0,40691
591,8.11402544236,1,1,0,1,3,0,3,9,17,2015,38,0.0,40.0,1,460
591,8.11402544236,1,1,0,1,3,0,2,9,16,2015,38,0.0,40.0,1,1316
591,8.11402544236,1,1,0,1,3,0,1,9,15,2015,38,0.0,40.0,1,2172
591,8.11402544236,1,1,0,1,3,0,0,9,14,2015,38,0.0,40.0,1,3028
591,8.11402544236,0,1,0,1,3,0,6,9,13,2015,37,0.0,39.75,1,3884
591,8.11402544236,0,1,0,1,3,0,5,9,12,2015,37,0.0,39.75,1,4740
591,8.11402544236,0,1,1,1,3,0,4,9,11,2015,37,0.0,39.75,1,5596
591,8.11402544236,0,1,1,1,3,0,3,9,10,2015,37,0.0,39.75,1,6452
591,8.11402544236,0,1,1,1,3,0,2,9,9,2015,37,0.0,39.75,1,7308
591,8.11402544236,0,1,1,1,3,0,1,9,8,2015,37,0.0,39.75,1,8164
591,8.11402544236,0,1,1,1,3,0,0,9,7,2015,37,0.0,39.75,1,9020
591,8.11402544236,0,1,0,1,3,0,6,9,6,2015,36,0.0,39.5,1,9876
591,8.11402544236,0,1,0,1,3,0,5,9,5,2015,36,0.0,39.5,1,10732
591,8.11402544236,1,1,1,1,3,0,4,9,4,2015,36,0.0,39.5,1,11588
591,8.11402544236,1,1,1,1,3,0,3,9,3,2015,36,0.0,39.5,1,12444
591,8.11402544236,1,1,1,1,3,0,2,9,2,2015,36,0.0,39.5,1,13300
591,8.11402544236,1,1,1,1,3,0,1,9,1,2015,36,0.0,39.5,1,14156
591,8.11402544236,1,1,1,1,3,0,0,8,31,2015,36,0.0,39.5,0,15012
591,8.11402544236,0,1,0,1,3,0,6,8,30,2015,35,0.0,39.25,0,15868
591,8.11402544236,0,1,0,1,3,0,5,8,29,2015,35,0.0,39.25,0,16724
591,8.11402544236,0,1,1,1,3,0,4,8,28,2015,35,0.0,39.25,0,17580
591,8.11402544236,0,1,1,1,3,0,3,8,27,2015,35,0.0,39.25,0,18436
591,8.11402544236,0,1,1,1,3,0,2,8,26,2015,35,0.0,39.25,0,19292
591,8.11402544236,0,1,1,1,3,0,1,8,25,2015,35,0.0,39.25,0,20148
591,8.11402544236,0,1,1,1,3,0,0,8,24,2015,35,0.0,39.25,0,21004
591,8.11402544236,0,1,0,1,3,0,6,8,23,2015,34,0.0,39.0,0,21860
591,8.11402544236,0,1,0,1,3,0,5,8,22,2015,34,0.0,39.0,0,22716
591,8.11402544236,1,1,1,1,3,0,4,8,21,2015,34,0.0,39.0,0,23572
591,8.11402544236,1,1,1,1,3,0,3,8,20,2015,34,0.0,39.0,0,24428
591,8.11402544236,1,1,1,1,3,0,2,8,19,2015,34,0.0,39.0,0,25284
591,8.11402544236,1,1,1,1,3,0,1,8,18,2015,34,0.0,39.0,0,26140
591,8.11402544236,1,1,1,1,3,0,0,8,17,2015,34,0.0,39.0,0,26996
591,8.11402544236,0,1,0,1,3,0,6,8,16,2015,33,0.0,38.75,0,27852
591,8.11402544236,0,1,0,1,3,0,5,8,15,2015,33,0.0,38.75,0,28708
591,8.11402544236,0,1,1,1,3,0,4,8,14,2015,33,0.0,38.75,0,29564
591,8.11402544236,0,1,1,1,3,0,3,8,13,2015,33,0.0,38.75,0,30420
591,8.11402544236,0,1,1,1,3,0,2,8,12,2015,33,0.0,38.75,0,31276
591,8.11402544236,0,1,1,1,3,0,1,8,11,2015,33,0.0,38.75,0,32132
591,8.11402544236,0,1,1,1,3,0,0,8,10,2015,33,0.0,38.75,0,32988
591,8.11402544236,0,1,0,1,3,0,6,8,9,2015,32,0.0,38.5,0,33844
591,8.11402544236,0,1,0,1,3,0,5,8,8,2015,32,0.0,38.5,0,34700
591,8.11402544236,1,1,1,1,3,0,4,8,7,2015,32,0.0,38.5,0,35556
591,8.11402544236,1,1,1,1,3,0,3,8,6,2015,32,0.0,38.5,0,36412
591,8.11402544236,1,1,1,1,3,0,2,8,5,2015,32,0.0,38.5,0,37268
591,8.11402544236,1,1,1,1,3,0,1,8,4,2015,32,0.0,38.5,0,38124
591,8.11402544236,1,1,1,1,3,0,0,8,3,2015,32,0.0,38.5,0,38980
591,8.11402544236,0,1,0,1,3,0,6,8,2,2015,31,0.0,38.25,0,39836
591,8.11402544236,0,1,0,1,3,0,5,8,1,2015,31,0.0,38.25,0,40692
592,7.84031298332,1,0,0,1,1,0,3,9,17,2015,38,123.0,0.0,0,461
592,7.84031298332,1,0,0,1,1,0,2,9,16,2015,38,123.0,0.0,0,1317
592,7.84031298332,1,0,0,1,1,0,1,9,15,2015,38,123.0,0.0,0,2173
592,7.84031298332,1,0,0,1,1,0,0,9,14,2015,38,123.0,0.0,0,3029
592,7.84031298332,0,0,0,1,1,0,6,9,13,2015,37,123.0,0.0,0,3885
592,7.84031298332,0,0,0,1,1,0,5,9,12,2015,37,123.0,0.0,0,4741
592,7.84031298332,0,0,0,1,1,0,4,9,11,2015,37,123.0,0.0,0,5597
592,7.84031298332,0,0,0,1,1,0,3,9,10,2015,37,123.0,0.0,0,6453
592,7.84031298332,0,0,0,1,1,0,2,9,9,2015,37,123.0,0.0,0,7309
592,7.84031298332,0,0,0,1,1,0,1,9,8,2015,37,123.0,0.0,0,8165
592,7.84031298332,0,0,0,1,1,0,0,9,7,2015,37,123.0,0.0,0,9021
592,7.84031298332,0,0,0,1,1,0,6,9,6,2015,36,123.0,0.0,0,9877
592,7.84031298332,0,0,0,1,1,0,5,9,5,2015,36,123.0,0.0,0,10733
592,7.84031298332,1,0,0,1,1,0,4,9,4,2015,36,123.0,0.0,0,11589
592,7.84031298332,1,0,0,1,1,0,3,9,3,2015,36,123.0,0.0,0,12445
592,7.84031298332,1,0,0,1,1,0,2,9,2,2015,36,123.0,0.0,0,13301
592,7.84031298332,1,0,0,1,1,0,1,9,1,2015,36,123.0,0.0,0,14157
592,7.84031298332,1,0,0,1,1,0,0,8,31,2015,36,122.0,0.0,0,15013
592,7.84031298332,0,0,0,1,1,0,6,8,30,2015,35,122.0,0.0,0,15869
592,7.84031298332,0,0,0,1,1,0,5,8,29,2015,35,122.0,0.0,0,16725
592,7.84031298332,0,0,0,1,1,0,4,8,28,2015,35,122.0,0.0,0,17581
592,7.84031298332,0,0,0,1,1,0,3,8,27,2015,35,122.0,0.0,0,18437
592,7.84031298332,0,0,0,1,1,0,2,8,26,2015,35,122.0,0.0,0,19293
592,7.84031298332,0,0,0,1,1,0,1,8,25,2015,35,122.0,0.0,0,20149
592,7.84031298332,0,0,0,1,1,0,0,8,24,2015,35,122.0,0.0,0,21005
592,7.84031298332,0,0,0,1,1,0,6,8,23,2015,34,122.0,0.0,0,21861
592,7.84031298332,0,0,0,1,1,0,5,8,22,2015,34,122.0,0.0,0,22717
592,7.84031298332,1,0,0,1,1,0,4,8,21,2015,34,122.0,0.0,0,23573
592,7.84031298332,1,0,0,1,1,0,3,8,20,2015,34,122.0,0.0,0,24429
592,7.84031298332,1,0,0,1,1,0,2,8,19,2015,34,122.0,0.0,0,25285
592,7.84031298332,1,0,0,1,1,0,1,8,18,2015,34,122.0,0.0,0,26141
592,7.84031298332,1,0,0,1,1,0,0,8,17,2015,34,122.0,0.0,0,26997
592,7.84031298332,0,0,0,1,1,0,6,8,16,2015,33,122.0,0.0,0,27853
592,7.84031298332,0,0,0,1,1,0,5,8,15,2015,33,122.0,0.0,0,28709
592,7.84031298332,0,0,0,1,1,0,4,8,14,2015,33,122.0,0.0,0,29565
592,7.84031298332,0,0,0,1,1,0,3,8,13,2015,33,122.0,0.0,0,30421
592,7.84031298332,0,0,0,1,1,0,2,8,12,2015,33,122.0,0.0,0,31277
592,7.84031298332,0,0,1,1,1,0,1,8,11,2015,33,122.0,0.0,0,32133
592,7.84031298332,0,0,1,1,1,0,0,8,10,2015,33,122.0,0.0,0,32989
592,7.84031298332,0,0,0,1,1,0,6,8,9,2015,32,122.0,0.0,0,33845
592,7.84031298332,0,0,0,1,1,0,5,8,8,2015,32,122.0,0.0,0,34701
592,7.84031298332,1,0,1,1,1,0,4,8,7,2015,32,122.0,0.0,0,35557
592,7.84031298332,1,0,1,1,1,0,3,8,6,2015,32,122.0,0.0,0,36413
592,7.84031298332,1,0,1,1,1,0,2,8,5,2015,32,122.0,0.0,0,37269
592,7.84031298332,1,0,1,1,1,0,1,8,4,2015,32,122.0,0.0,0,38125
592,7.84031298332,1,0,1,1,1,0,0,8,3,2015,32,122.0,0.0,0,38981
592,7.84031298332,0,0,0,1,1,0,6,8,2,2015,31,122.0,0.0,0,39837
592,7.84031298332,0,0,0,1,1,0,5,8,1,2015,31,122.0,0.0,0,40693
593,10.406109619,1,0,0,1,3,0,3,9,17,2015,38,66.0,0.0,0,462
593,10.406109619,1,0,0,1,3,0,2,9,16,2015,38,66.0,0.0,0,1318
593,10.406109619,1,0,0,1,3,0,1,9,15,2015,38,66.0,0.0,0,2174
593,10.406109619,1,0,0,1,3,0,0,9,14,2015,38,66.0,0.0,0,3030
593,10.406109619,0,0,0,1,3,0,6,9,13,2015,37,66.0,0.0,0,3886
593,10.406109619,0,0,0,1,3,0,5,9,12,2015,37,66.0,0.0,0,4742
593,10.406109619,0,0,0,1,3,0,4,9,11,2015,37,66.0,0.0,0,5598
593,10.406109619,0,0,0,1,3,0,3,9,10,2015,37,66.0,0.0,0,6454
593,10.406109619,0,0,0,1,3,0,2,9,9,2015,37,66.0,0.0,0,7310
593,10.406109619,0,0,0,1,3,0,1,9,8,2015,37,66.0,0.0,0,8166
593,10.406109619,0,0,0,1,3,0,0,9,7,2015,37,66.0,0.0,0,9022
593,10.406109619,0,0,0,1,3,0,6,9,6,2015,36,66.0,0.0,0,9878
593,10.406109619,0,0,0,1,3,0,5,9,5,2015,36,66.0,0.0,0,10734
593,10.406109619,1,0,0,1,3,0,4,9,4,2015,36,66.0,0.0,0,11590
593,10.406109619,1,0,0,1,3,0,3,9,3,2015,36,66.0,0.0,0,12446
593,10.406109619,1,0,0,1,3,0,2,9,2,2015,36,66.0,0.0,0,13302
593,10.406109619,1,0,0,1,3,0,1,9,1,2015,36,66.0,0.0,0,14158
593,10.406109619,1,0,0,1,3,0,0,8,31,2015,36,65.0,0.0,0,15014
593,10.406109619,0,0,0,1,3,0,6,8,30,2015,35,65.0,0.0,0,15870
593,10.406109619,0,0,0,1,3,0,5,8,29,2015,35,65.0,0.0,0,16726
593,10.406109619,0,0,1,1,3,0,4,8,28,2015,35,65.0,0.0,0,17582
593,10.406109619,0,0,1,1,3,0,3,8,27,2015,35,65.0,0.0,0,18438
593,10.406109619,0,0,1,1,3,0,2,8,26,2015,35,65.0,0.0,0,19294
593,10.406109619,0,0,1,1,3,0,1,8,25,2015,35,65.0,0.0,0,20150
593,10.406109619,0,0,1,1,3,0,0,8,24,2015,35,65.0,0.0,0,21006
593,10.406109619,0,0,0,1,3,0,6,8,23,2015,34,65.0,0.0,0,21862
593,10.406109619,0,0,0,1,3,0,5,8,22,2015,34,65.0,0.0,0,22718
593,10.406109619,1,0,1,1,3,0,4,8,21,2015,34,65.0,0.0,0,23574
593,10.406109619,1,0,1,1,3,0,3,8,20,2015,34,65.0,0.0,0,24430
593,10.406109619,1,0,1,1,3,0,2,8,19,2015,34,65.0,0.0,0,25286
593,10.406109619,1,0,1,1,3,0,1,8,18,2015,34,65.0,0.0,0,26142
593,10.406109619,1,0,1,1,3,0,0,8,17,2015,34,65.0,0.0,0,26998
593,10.406109619,0,0,0,1,3,0,6,8,16,2015,33,65.0,0.0,0,27854
593,10.406109619,0,0,0,1,3,0,5,8,15,2015,33,65.0,0.0,0,28710
593,10.406109619,0,0,1,1,3,0,4,8,14,2015,33,65.0,0.0,0,29566
593,10.406109619,0,0,1,1,3,0,3,8,13,2015,33,65.0,0.0,0,30422
593,10.406109619,0,0,1,1,3,0,2,8,12,2015,33,65.0,0.0,0,31278
593,10.406109619,0,0,1,1,3,0,1,8,11,2015,33,65.0,0.0,0,32134
593,10.406109619,0,0,1,1,3,0,0,8,10,2015,33,65.0,0.0,0,32990
593,10.406109619,0,0,0,1,3,0,6,8,9,2015,32,65.0,0.0,0,33846
593,10.406109619,0,0,0,1,3,0,5,8,8,2015,32,65.0,0.0,0,34702
593,10.406109619,1,0,1,1,3,0,4,8,7,2015,32,65.0,0.0,0,35558
593,10.406109619,1,0,1,1,3,0,3,8,6,2015,32,65.0,0.0,0,36414
593,10.406109619,1,0,1,1,3,0,2,8,5,2015,32,65.0,0.0,0,37270
593,10.406109619,1,0,1,1,3,0,1,8,4,2015,32,65.0,0.0,0,38126
593,10.406109619,1,0,1,1,3,0,0,8,3,2015,32,65.0,0.0,0,38982
593,10.406109619,0,0,0,1,3,0,6,8,2,2015,31,65.0,0.0,0,39838
593,10.406109619,0,0,0,1,3,0,5,8,1,2015,31,65.0,0.0,0,40694
597,5.01727983681,1,1,0,1,1,0,3,9,17,2015,38,84.0,45.25,1,463
597,5.01727983681,1,1,0,1,1,0,2,9,16,2015,38,84.0,45.25,1,1319
597,5.01727983681,1,1,0,1,1,0,1,9,15,2015,38,84.0,45.25,1,2175
597,5.01727983681,1,1,0,1,1,0,0,9,14,2015,38,84.0,45.25,1,3031
597,5.01727983681,0,1,0,1,1,0,6,9,13,2015,37,84.0,45.0,1,3887
597,5.01727983681,0,1,0,1,1,0,5,9,12,2015,37,84.0,45.0,1,4743
597,5.01727983681,0,1,0,1,1,0,4,9,11,2015,37,84.0,45.0,1,5599
597,5.01727983681,0,1,0,1,1,0,3,9,10,2015,37,84.0,45.0,1,6455
597,5.01727983681,0,1,0,1,1,0,2,9,9,2015,37,84.0,45.0,1,7311
597,5.01727983681,0,1,0,1,1,0,1,9,8,2015,37,84.0,45.0,1,8167
597,5.01727983681,0,1,0,1,1,0,0,9,7,2015,37,84.0,45.0,1,9023
597,5.01727983681,0,1,0,1,1,0,6,9,6,2015,36,84.0,44.75,1,9879
597,5.01727983681,0,1,0,1,1,0,5,9,5,2015,36,84.0,44.75,1,10735
597,5.01727983681,1,1,1,1,1,0,4,9,4,2015,36,84.0,44.75,1,11591
597,5.01727983681,1,1,1,1,1,0,3,9,3,2015,36,84.0,44.75,1,12447
597,5.01727983681,1,1,1,1,1,0,2,9,2,2015,36,84.0,44.75,1,13303
597,5.01727983681,1,1,1,1,1,0,1,9,1,2015,36,84.0,44.75,1,14159
597,5.01727983681,1,1,1,1,1,0,0,8,31,2015,36,83.0,44.75,0,15015
597,5.01727983681,0,1,0,1,1,0,6,8,30,2015,35,83.0,44.5,0,15871
597,5.01727983681,0,1,0,1,1,0,5,8,29,2015,35,83.0,44.5,0,16727
597,5.01727983681,0,1,1,1,1,0,4,8,28,2015,35,83.0,44.5,0,17583
597,5.01727983681,0,1,1,1,1,0,3,8,27,2015,35,83.0,44.5,0,18439
597,5.01727983681,0,1,1,1,1,0,2,8,26,2015,35,83.0,44.5,0,19295
597,5.01727983681,0,1,1,1,1,0,1,8,25,2015,35,83.0,44.5,0,20151
597,5.01727983681,0,1,1,1,1,0,0,8,24,2015,35,83.0,44.5,0,21007
597,5.01727983681,0,1,0,1,1,0,6,8,23,2015,34,83.0,44.25,0,21863
597,5.01727983681,0,1,0,1,1,0,5,8,22,2015,34,83.0,44.25,0,22719
597,5.01727983681,1,1,1,1,1,0,4,8,21,2015,34,83.0,44.25,0,23575
597,5.01727983681,1,1,1,1,1,0,3,8,20,2015,34,83.0,44.25,0,24431
597,5.01727983681,1,1,1,1,1,0,2,8,19,2015,34,83.0,44.25,0,25287
597,5.01727983681,1,1,1,1,1,0,1,8,18,2015,34,83.0,44.25,0,26143
597,5.01727983681,1,1,1,1,1,0,0,8,17,2015,34,83.0,44.25,0,26999
597,5.01727983681,0,1,0,1,1,0,6,8,16,2015,33,83.0,44.0,0,27855
597,5.01727983681,0,1,0,1,1,0,5,8,15,2015,33,83.0,44.0,0,28711
597,5.01727983681,0,1,1,1,1,0,4,8,14,2015,33,83.0,44.0,0,29567
597,5.01727983681,0,1,1,1,1,0,3,8,13,2015,33,83.0,44.0,0,30423
597,5.01727983681,0,1,1,1,1,0,2,8,12,2015,33,83.0,44.0,0,31279
597,5.01727983681,0,1,1,1,1,0,1,8,11,2015,33,83.0,44.0,0,32135
597,5.01727983681,0,1,1,1,1,0,0,8,10,2015,33,83.0,44.0,0,32991
597,5.01727983681,0,1,0,1,1,0,6,8,9,2015,32,83.0,43.75,0,33847
597,5.01727983681,0,1,0,1,1,0,5,8,8,2015,32,83.0,43.75,0,34703
597,5.01727983681,1,1,1,1,1,0,4,8,7,2015,32,83.0,43.75,0,35559
597,5.01727983681,1,1,1,1,1,0,3,8,6,2015,32,83.0,43.75,0,36415
597,5.01727983681,1,1,1,1,1,0,2,8,5,2015,32,83.0,43.75,0,37271
597,5.01727983681,1,1,1,1,1,0,1,8,4,2015,32,83.0,43.75,0,38127
597,5.01727983681,1,1,1,1,1,0,0,8,3,2015,32,83.0,43.75,0,38983
597,5.01727983681,0,1,0,1,1,0,6,8,2,2015,31,83.0,43.5,0,39839
597,5.01727983681,0,1,0,1,1,0,5,8,1,2015,31,83.0,43.5,0,40695
598,6.31173480915,1,1,0,3,1,0,3,9,17,2015,38,21.0,11.5,0,464
598,6.31173480915,1,1,0,3,1,0,2,9,16,2015,38,21.0,11.5,0,1320
598,6.31173480915,1,1,0,3,1,0,1,9,15,2015,38,21.0,11.5,0,2176
598,6.31173480915,1,1,1,3,1,0,0,9,14,2015,38,21.0,11.5,0,3032
598,6.31173480915,0,1,0,3,1,0,6,9,13,2015,37,21.0,11.25,0,3888
598,6.31173480915,0,1,0,3,1,0,5,9,12,2015,37,21.0,11.25,0,4744
598,6.31173480915,0,1,1,3,1,0,4,9,11,2015,37,21.0,11.25,0,5600
598,6.31173480915,0,1,1,3,1,0,3,9,10,2015,37,21.0,11.25,0,6456
598,6.31173480915,0,1,1,3,1,0,2,9,9,2015,37,21.0,11.25,0,7312
598,6.31173480915,0,1,1,3,1,0,1,9,8,2015,37,21.0,11.25,0,8168
598,6.31173480915,0,1,1,3,1,0,0,9,7,2015,37,21.0,11.25,0,9024
598,6.31173480915,0,1,0,3,1,0,6,9,6,2015,36,21.0,11.0,0,9880
598,6.31173480915,0,1,0,3,1,0,5,9,5,2015,36,21.0,11.0,0,10736
598,6.31173480915,1,1,1,3,1,0,4,9,4,2015,36,21.0,11.0,0,11592
598,6.31173480915,1,1,1,3,1,0,3,9,3,2015,36,21.0,11.0,0,12448
598,6.31173480915,1,1,1,3,1,0,2,9,2,2015,36,21.0,11.0,0,13304
598,6.31173480915,1,1,1,3,1,0,1,9,1,2015,36,21.0,11.0,0,14160
598,6.31173480915,1,1,1,3,1,0,0,8,31,2015,36,20.0,11.0,0,15016
598,6.31173480915,0,1,0,3,1,0,6,8,30,2015,35,20.0,10.75,0,15872
598,6.31173480915,0,1,0,3,1,0,5,8,29,2015,35,20.0,10.75,0,16728
598,6.31173480915,0,1,1,3,1,0,4,8,28,2015,35,20.0,10.75,0,17584
598,6.31173480915,0,1,1,3,1,0,3,8,27,2015,35,20.0,10.75,0,18440
598,6.31173480915,0,1,1,3,1,0,2,8,26,2015,35,20.0,10.75,0,19296
598,6.31173480915,0,1,1,3,1,0,1,8,25,2015,35,20.0,10.75,0,20152
598,6.31173480915,0,1,1,3,1,0,0,8,24,2015,35,20.0,10.75,0,21008
598,6.31173480915,0,1,0,3,1,0,6,8,23,2015,34,20.0,10.5,0,21864
598,6.31173480915,0,1,0,3,1,0,5,8,22,2015,34,20.0,10.5,0,22720
598,6.31173480915,1,1,1,3,1,0,4,8,21,2015,34,20.0,10.5,0,23576
598,6.31173480915,1,1,1,3,1,0,3,8,20,2015,34,20.0,10.5,0,24432
598,6.31173480915,1,1,1,3,1,0,2,8,19,2015,34,20.0,10.5,0,25288
598,6.31173480915,1,1,1,3,1,0,1,8,18,2015,34,20.0,10.5,0,26144
598,6.31173480915,1,1,1,3,1,0,0,8,17,2015,34,20.0,10.5,0,27000
598,6.31173480915,0,1,0,3,1,0,6,8,16,2015,33,20.0,10.25,0,27856
598,6.31173480915,0,1,0,3,1,1,5,8,15,2015,33,20.0,10.25,0,28712
598,6.31173480915,0,1,1,3,1,0,4,8,14,2015,33,20.0,10.25,0,29568
598,6.31173480915,0,1,1,3,1,0,3,8,13,2015,33,20.0,10.25,0,30424
598,6.31173480915,0,1,1,3,1,0,2,8,12,2015,33,20.0,10.25,0,31280
598,6.31173480915,0,1,1,3,1,0,1,8,11,2015,33,20.0,10.25,0,32136
598,6.31173480915,0,1,1,3,1,0,0,8,10,2015,33,20.0,10.25,0,32992
598,6.31173480915,0,1,0,3,1,0,6,8,9,2015,32,20.0,10.0,0,33848
598,6.31173480915,0,1,0,3,1,0,5,8,8,2015,32,20.0,10.0,0,34704
598,6.31173480915,1,1,1,3,1,0,4,8,7,2015,32,20.0,10.0,0,35560
598,6.31173480915,1,1,1,3,1,0,3,8,6,2015,32,20.0,10.0,0,36416
598,6.31173480915,1,1,1,3,1,0,2,8,5,2015,32,20.0,10.0,0,37272
598,6.31173480915,1,1,1,3,1,0,1,8,4,2015,32,20.0,10.0,0,38128
598,6.31173480915,1,1,1,3,1,0,0,8,3,2015,32,20.0,10.0,0,38984
598,6.31173480915,0,1,0,3,1,0,6,8,2,2015,31,20.0,9.75,0,39840
598,6.31173480915,0,1,0,3,1,0,5,8,1,2015,31,20.0,9.75,0,40696
600,9.7608289188,1,1,0,4,3,0,3,9,17,2015,38,63.0,55.25,0,465
600,9.7608289188,1,1,0,4,3,0,2,9,16,2015,38,63.0,55.25,0,1321
600,9.7608289188,1,1,0,4,3,0,1,9,15,2015,38,63.0,55.25,0,2177
